ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL,original_source_file
MET_544168,Met Museum,Broad collar of Senebtisi,"Broad collar, Senebtisi, beads","Faience, gold, carnelian, turquoise.
Falcon heads and leaf pendants originally gilded plaster, restored in gilded silver. Eyes originally gilded beads restored in gilded plaster.",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303025.jpg,MET_data.csv
MET_544169,Met Museum,"The Chief of Police, Mentuhotep","Statue, seated Mentuhotep with short wig",Granodiorite,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-22_1_200_EGDP033436.jpg,MET_data.csv
MET_544171,Met Museum,Statue of a Seated Man in a Cloak,"Statue, seated man, cloak",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.73_EGDP022611.jpg,MET_data.csv
MET_544172,Met Museum,Upper part of a statue of Iqer,"Bust, Iqer",Limestone with traces of color,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-26_7_1393_EGDP026563.jpg,MET_data.csv
MET_544173,Met Museum,Statuette of a striding man,"Statuette, striding man",Greywacke,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP323874.jpg,MET_data.csv
MET_544174,Met Museum,Statuette of Khnumhotep Receiving Offerings,"Statuette, Khnumhotep",Diorite,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/29.100.151_01.jpg,MET_data.csv
MET_544175,Met Museum,Statue of an asymmetrically seated man,"Statue, man seated asymmetrically",Yellow limonite (G.L.Finlay),Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.76_front.jpg,MET_data.csv
MET_544176,Met Museum,Statue of the Nurse Sitsnefru,"Statuette, Sitsnefru","Gabbro or diabase, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP330143.jpg,MET_data.csv
MET_544177,Met Museum,"Head of a King, possibly Amememhat IV","Head, Amenemhat IV (?); 12th-Dyn-King",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.2_02.jpg,MET_data.csv
MET_544179,Met Museum,Head of a King,"Head, king, nemes",Quartzite,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP345407.jpg,MET_data.csv
MET_544180,Met Museum,Statuette of a Cloaked Man,"Statue, standing man, cloak",Yellow limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP323865.jpg,MET_data.csv
MET_544181,Met Museum,Statue of the Overseer of Stonemasons Senbebu and Family,"Statue, Hetepsebek, Senbebu, two women",Sandstone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP306149.jpg,MET_data.csv
MET_544182,Met Museum,Statue of the Vizier Iuy,"Statue, Vizier Iuy",Wood,Second Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/23.3.37_EGDP012879.jpg,MET_data.csv
MET_544183,Met Museum,A Royal Woman,"Statue, royal woman, upper half",Gabbro,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.202.7_04.jpg,MET_data.csv
MET_544184,Met Museum,Face of Senwosret III,"Head, Senwosret III; 12th-Dyn-King",Red quartzite,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP323868.jpg,MET_data.csv
MET_544185,Met Museum,Seated Statue of King Senwosret I,"Statue, Senwosret I, seated",Greywacke,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/25.6 front.jpg,MET_data.csv
MET_544186,Met Museum,Senwosret III as a Sphinx,"Sphinx, Senwosret III; 12th-Dyn-King",Gneiss,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP247658.jpg,MET_data.csv
MET_544189,Met Museum,Osiride statue of Senwosret I,"Statue, Senwosret I",Limestone,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.529_02.jpg,MET_data.csv
MET_544192,Met Museum,Part of Name Panel of Senwosret I – see 34.1.207,"Relief, name of Senwosret I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/image-number-only.jpg,MET_data.csv
MET_544193,Met Museum,Relief showing procession of offering bearers,"Relief, Senwosret I, offering bearers","Limestone, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP322058.jpg,MET_data.csv
MET_544194,Met Museum,Offering table from the mortuary temple of Amenemhat I,"Offering table, Amenemhat I",Granite,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.526_EGDP011782.jpg,MET_data.csv
MET_544196,Met Museum,Relief with the prince Senwosretankh,"Relief, Amenemhat I","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/09.180.125_EGDP011656.jpg,MET_data.csv
MET_544197,Met Museum,Relief fragment from the mortuary temple of Amenemhat I,"Relief, Amenemhat I","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/117724.jpg,MET_data.csv
MET_544198,Met Museum,Relief block from the tomb of Sebeknakht,"Relief, tomb of Sebeknakht","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP158049.jpg,MET_data.csv
MET_544199,Met Museum,Ritual Implement Dedicated by a King Senwosret to Nebhepetre Mentuhotep II,"Tool, ""Opening of the Mouth"", Peseshkef",Hornblende granite,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP311785.jpg,MET_data.csv
MET_544201,Met Museum,Stela of King Intef II Wahankh,"Stela, Intef II Wahankh",Limestone,First Intermediate Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-13_182_3_EGDP026346.jpg,MET_data.csv
MET_544202,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint
Gesso",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.57_0002_1.jpg,MET_data.csv
MET_544203,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.58_0018.jpg,MET_data.csv
MET_544204,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint
Gesso",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.59_rgb.jpg,MET_data.csv
MET_544205,Met Museum,Statuette of Merer,"Statuette, Merer","Wood, paint
Gesso",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/10.176.60_0021.jpg,MET_data.csv
MET_544206,Met Museum,"Lintel depicting King Amenemhat I flanked by Nekhbet, Horus, Anubis, and Wadjet","Relief, lintel, Amenemhat I; Dendur-decoded","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP322051.jpg,MET_data.csv
MET_544207,Met Museum,Sarcophagus of the Hathor Priestess Henhenet,"Sarcophagus, Henhenet","Limestone, sandstone, paint",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/07.230.1a-b_EGDP011903.jpg,MET_data.csv
MET_544208,Met Museum,Part of the shrine of Queen Henhenet,"Relief block, Shrine, Henhenet","Limestone, paint",Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/07.230.1.jpg,MET_data.csv
MET_544210,Met Museum,Estate Figure,"Statue, standing woman, offering; Dendur-decoded","Wood, gesso, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP249003.jpg,MET_data.csv
MET_544211,Met Museum,Model Paddling Boat,"Boat, funerary, Meketre","Wood, paint, plaster, linen twine, linen fabric",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP354724.jpg,MET_data.csv
MET_544212,Met Museum,Kitchen Tender being Rowed,"Boat, kitchen, Meketre;","Wood, paint, plaster, linen twine and cloth",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/20.3.3_EGDP011936.jpg,MET_data.csv
MET_544213,Met Museum,Travelling Boat being Rowed,"Boat, traveling, Meketre","Wood, paint, plaster, linen twine and cloth",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/20.3.2_EGDP011941.jpg,MET_data.csv
MET_544214,Met Museum,Travelling Boat being Rowed,"Travelling boat, Meketre, music, harp;","Wood, paint, gesso, linen twine and linen fabric",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP249000.jpg,MET_data.csv
MET_544215,Met Museum,Relief block with the names of Amenemhat I and Senwosret I,"Relief, Amenemhat I and Senwosret I",Limestone,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP339919.jpg,MET_data.csv
MET_544216,Met Museum,Paddle Doll,Paddle doll,"Wood, mud, linen string, paint",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP354723.jpg,MET_data.csv
MET_544217,Met Museum,Statuette,"Statuette, Nubian girl","Wood, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-26_3_232_EGDP030908.jpg,MET_data.csv
MET_544218,Met Museum,Figure of a Woman of Nubian Descent,"Statuette, Nubian woman","Wood, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP303012.jpg,MET_data.csv
MET_544220,Met Museum,Female Figure,"Statuette, female","Faience, paint",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/08.200.18_front.jpg,MET_data.csv
MET_544222,Met Museum,Female figure,"Statuette, female nude",Conifer (Cedar),Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1416_01.jpg,MET_data.csv
MET_544223,Met Museum,Female figure,"Statuette, female","Limestone, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP157554.jpg,MET_data.csv
MET_544224,Met Museum,Female figure,"Statuette, female nude",Limestone,Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.8.198_EGDP019685.jpg,MET_data.csv
MET_544225,Met Museum,Group of two women and a child,"Statuette group, two women, child","Limestone, paint",Middle Kingdom–Early New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT327377.jpg,MET_data.csv
MET_544226,Met Museum,Statuette of lion holding a Nubian captive,"Statuette, lion, Nubian",Wood,Late Middle Kingdom or Second Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP303604.jpg,MET_data.csv
MET_544227,Met Museum,"Hippopotamus (""William"")","Figurine, Hippopotamus (""William""); Dendur-decoded",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP248993.jpg,MET_data.csv
MET_544228,Met Museum,Scarab of the Storehouse Overseer Wah,"Scarab, bracelet, Wah","Silver, electrum, glazed steatite, linen cord",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP307899.jpg,MET_data.csv
MET_544229,Met Museum,Diadem of Senebtisi,"Diadem, Senebtisi",Gold,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP354260.jpg,MET_data.csv
MET_544230,Met Museum,Rosettes of Senebtisi,"Ornament, hair, rosette, Senebtisi",Gold,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP354262.jpg,MET_data.csv
MET_544231,Met Museum,Clasp from the tomb of Senebtisi,"Clasp, Senebtisi",Gold,Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP303015.jpg,MET_data.csv
MET_544232,Met Museum,Pectoral and Necklace of Sithathoryunet with the Name of Senwosret II,"Necklace, pectoral, Sithathoryunet-view-jewelry, Senwosret II","Gold, carnelian, lapis lazuli, turquoise, garnet (pectoral)
Gold, carnelian, lapis lazuli, turquoise, green feldspar (necklace)",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT531.jpg,MET_data.csv
MET_544233,Met Museum,Claw Anklet of Sithathoryunet,"Anklet, Sithathoryunet","Gold, amethyst",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP348610.jpg,MET_data.csv
MET_544234,Met Museum,Mirror of the Chief of the Southern Tens Reniseneb,"Mirror, Reniseneb, papyrus handle","Unalloyed copper, gold, ebony",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.1351_EGDP012745.jpg,MET_data.csv
MET_544238,Met Museum,Vessel,"Vessel, flower motif",Faience,Middle Kingdom–Early New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP350590.jpg,MET_data.csv
MET_544242,Met Museum,Bow harp,"Music, harp","Wood, paint",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP345112.jpg,MET_data.csv
MET_544243,Met Museum,Magic wand,Magic wand,Ivory: Hippopotamus,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.197_EGDP011955.jpg,MET_data.csv
MET_544244,Met Museum,Magic Wand,Magic wand,Hippopotamus ivory,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.154a-b_EGDP011915.jpg,MET_data.csv
MET_544245,Met Museum,Magic Wand fragment,Magic wand fragment,Hippopotamus ivory,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.79b_view_1.jpg,MET_data.csv
MET_544246,Met Museum,Magic wand,Magic wand,Hippopotamus ivory,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.103_EGDP012104.jpg,MET_data.csv
MET_544247,Met Museum,Magic Wand,Magic wand,Hippopotamus ivory,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/22.1.153_EGDP012106.jpg,MET_data.csv
MET_544249,Met Museum,Model of a House,"Model, house, soul house",Pottery,Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/07.231.10.jpg,MET_data.csv
MET_544250,Met Museum,Lower Part of the Door of a Tomb,"Door, lower part","Sycomore wood, gesso",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/vs4adoor1.jpg,MET_data.csv
MET_544251,Met Museum,Headrest,Headrest,Wood,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/31.3.12_EGDP011883.jpg,MET_data.csv
MET_544252,Met Museum,Folding stool,"Stool, folding","Wood, leather, bronze or copper alloy",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/12.182.58.jpg,MET_data.csv
MET_544253,Met Museum,Low stool,Stool,"Wood, rush
Reed",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/12.182.57.jpg,MET_data.csv
MET_544254,Met Museum,Model Cattle stable from the tomb of Meketre,"Model, Stable, Meketre, cows, cattle","Plastered and painted wood, gesso",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT234927.jpg,MET_data.csv
MET_544255,Met Museum,Model of a Man Plowing,"Model, plowing, cattle, cows",Painted wood,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT288335.jpg,MET_data.csv
MET_544256,Met Museum,Model of a Porch and Garden,"Model, garden, Meketre","Wood, paint, copper",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP350592.jpg,MET_data.csv
MET_544257,Met Museum,Model of a Slaughter House,"Model, Butcher, Meketre, slaughter, cows, cattle","Wood, paint, plaster",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DP351556.jpg,MET_data.csv
MET_544258,Met Museum,Model Bakery and Brewery from the Tomb of Meketre,"Model, Bakery, brewery, Meketre","Wood, gesso, paint, linen",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT208237.jpg,MET_data.csv
MET_544259,Met Museum,Model Solar Boat of Imhotep,"Model boat, Imhotep","Wood, stucco, paint",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/14.3.22.jpg,MET_data.csv
MET_544260,Met Museum,Model boat,Model boat,"Plastered and painted wood, linen",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-12_183_4_EGDP036811.jpg,MET_data.csv
MET_544261,Met Museum,Bow,Bow,Wood,New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-12_181_223_EGDP026954.jpg,MET_data.csv
MET_544262,Met Museum,Bow,Bow,Wood,Middle Kingdom–Early New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-17_2_8_EGDP026812.jpg,MET_data.csv
MET_544263,Met Museum,Bow,Bow,Wood,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-12_182_51_EGDP026816.jpg,MET_data.csv
MET_544265,Met Museum,Pedj-aha (bent) staff,"Staff, stave, bent","Wood, cord",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/12.182.69_0003_1.jpg,MET_data.csv
MET_544266,Met Museum,Bent stave,"Staff, stave, Imhotep","Wood, paint",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-14_3_34_EGDP026968.jpg,MET_data.csv
MET_544269,Met Museum,Boomerang,Throw stick,Wood,Middle Kingdom–Early New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/11.150.35.jpg,MET_data.csv
MET_544270,Met Museum,Throw Stick,Throw stick,Wood,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-12_182_67_EGDP026981.jpg,MET_data.csv
MET_544271,Met Museum,Shield handle,Shield handle,Wood,Middle Kingdom–Early New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-27_3_70_EGDP026834.jpg,MET_data.csv
MET_544272,Met Museum,Arrow,Arrow,"Wood, feather",Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-27_3_15_EGDP033423.jpg,MET_data.csv
MET_544273,Met Museum,Funerary stela of the bowman Semin,"Stela, Semin","Limestone, paint",First Intermediate Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/20.2.29_01.jpg,MET_data.csv
MET_544274,Met Museum,Archer's wrist guard,Archer's wrist guard,Leather,Middle Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/27.3.135_EGDP011884.jpg,MET_data.csv
MET_544275,Met Museum,Handle of an ax,ax handle,Wood,Middle Kingdom–Early New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-29_2_10b_EGDP026829.jpg,MET_data.csv
MET_544276,Met Museum,Ax head,Ax head,Bronze or possibly copper alloy,First Intermediate Period–early Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/99.4.14.jpg,MET_data.csv
MET_544278,Met Museum,Ax head,Ax head,Bronze or possibly copper alloy,Middle Kingdom–Second Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/99.4.35.jpg,MET_data.csv
MET_544279,Met Museum,Battle-ax,"Ax, long","Bronze, restored shaft and lashing",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP322067.jpg,MET_data.csv
MET_544280,Met Museum,Long-bladed axe,Long-bladed axe,"Copper, wood",Middle Kingdom–Early New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-29_2_13_EGDP026825.jpg,MET_data.csv
MET_544281,Met Museum,Dagger,Dagger,"Bronze or copper alloy, ivory, silver",Second Intermediate Period–Early New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/122904.jpg,MET_data.csv
