ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
MET_546102,Met Museum,"Model Vase Inscribed for Nebseny, FIrst Prophet of Onuris","Model vase, Nebseny","wood, gesso, paint",New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.2.4_front.jpg
MET_546103,Met Museum,Pectoral depicting Isis nursing infant Horus in the marsh surrounded by protective genii,"Pectoral, Isis, Horus, genii",Glazed stone?,"New Kingdom, Ramesside–Kushite Period",Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-36870-001.jpg
MET_546105,Met Museum,Ceremonial helmet? / funerary crown? inscribed for the Osiris Hor-Psamtik,"Helmet, ceremonial",Faience,Late Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/41.2.9_EGDP018745.jpg
MET_546108,Met Museum,Sphinx-shaped foot of vessel,"Sphinx, vessel foot",Copper alloy,Ptolemaic Period to Roman Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.5_004.jpg
MET_546109,Met Museum,"Head of an early Ptolemy, possibly from a sphinx","Head, royal, early Ptolemy, possibly from a sphinx",Limestone,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/268009.jpg
MET_546111,Met Museum,Head of male statue,"Head, male",Steatite or serpentinite,Middle Kingdom?,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_6_3_EGDP030350.jpg
MET_546112,Met Museum,Osiris,"Statuette, Osiris","Copper alloy, stone",Third Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.6.4_EGDP015853.jpg
MET_546115,Met Museum,Double-flute player,"Statuette fragment, double-flute player",Faience,Third Intermediate Period–Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP345150.jpg
MET_546116,Met Museum,Bundle of Four Kohl Tubes,Kohl tube bundle,"Reed, linen cord, linen fabric",New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/41.6.10_acc.jpg
MET_546119,Met Museum,Bunch of grapes,"Amulet, grapes",Faience,Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-37764-001.jpg
MET_546120,Met Museum,Handle of censer,"Censer handle, falcon head",Bronze or copper alloy,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_99_EGDP036923.jpg
MET_546121,Met Museum,Toggle,Toggle,"Gold, glass inlay",Second Intermediate Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.2_EGDP019550.jpg
MET_546123,Met Museum,Model of a temple door bolt with recumbent lion,"Sculptor's model/votive, lion, door-bolt",Limestone,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP236800.jpg
MET_546126,Met Museum,"Falcon head, fitting from furniture or shrine","Shrine attachment, Falcon head",Cupreous metal,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.160.109_EGDP016734.jpg
MET_546127,Met Museum,Uraeus fitting from shrine,"Figurine, Uraeus",Cupreous metal,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.160.110_EGDP014920.jpg
MET_546128,Met Museum,Foot end of staff,Staff foot end,Bronze  or copper alloy,Third Intermediate Period–Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-37749-001.jpg
MET_546131,Met Museum,Inscribed strip from shrine(?) with name of Apries,"Shrine fragment, Apries",Bronze or copper alloy,"Late Period, Saite",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-37767-001.jpg
MET_546132,Met Museum,Fragment of a Statue of Haremhab bearing a standard,"Statue fragment, Haremhab bearing a standard",Granodiorite,"New Kingdom, Amarna Period",Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP234746.jpg
MET_546133,Met Museum,Cippus of Horus (magical stela),"Cippus, Horus",Marble,Late Period–Ptolemaic,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_119_EGDP036898.jpg
MET_546134,Met Museum,Cippus of Horus (magical stela),"Cippus, Horus",Marble,Ptolemaic Period,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_120_EGDP036890.jpg
MET_546135,Met Museum,Shabti fragment of Petamenophis,"Shabti fragment, Petamenophis",Serpentinite,"Late Period, Kushite–Saite",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-25497-001.jpg
MET_546137,Met Museum,Canopic jar lid with falcon head (Qebehsenuef),"Canopic jar lid, falcon head",Limestone,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.160.123_EGDP020073.jpg
MET_546139,Met Museum,Scarab Finger Ring of Senwosret III,"Ring, scarab, Senwosret III","Amethyst, gold",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.756_EGDP019323.jpg
MET_546140,Met Museum,Scarab Finger Ring,"Ring, scarab","Lapis lazuli scarab set in gold plate and on a gold wire ring
Lapis-lazuli",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.754_top.jpg
MET_546142,Met Museum,Shabti of Hor,"Shabti, Hor",Faience,Late Period (Saite),Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-25498-001.jpg
MET_546146,Met Museum,Uninscribed Heart Scarab,"Heart scarab, uninscribed",Glass,Roman Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_132_EGDP031751.jpg
MET_546147,Met Museum,Fragment of a Human-Headed Heart Scarab,"Heart scarab, human face",Stone,Middle Kingdom–Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_135_EGDP031755.jpg
MET_546148,Met Museum,Amulet of seated goddess / queen with ankh and flail,"Amulet, Queen / goddess with ankh, flail",Blue faience,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_136_EGDP038968.jpg
MET_546149,Met Museum,Scarab Finger Ring,"Ring, scarab","Lapis lazuli scarab set in gold plate and on a gold wire ring
Lapis-lazuli",Middle Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.755_top.jpg
MET_546151,Met Museum,Taweret statuette,"Statuette, Taweret",Red jasper,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/41.160.138_EGDP021613.jpg
MET_546153,Met Museum,Thoth amulet,"Amulet, Thoth",Lapis lazuli,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/41.160.140_view_1.jpg
MET_546156,Met Museum,Horus Falcon Amulet,"Amulet, Horus falcon",Steatite,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_144_EGDP031439.jpg
MET_546158,Met Museum,Menit amulet,"Amulet, Menat",Blue faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-41_160_148_EGDP023494.jpg
MET_546162,Met Museum,Ring,"Ring, signet",Bronze or copper alloy,Third Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-30932-003.jpg
MET_546164,Met Museum,Hoop Earring,"Earring, hoop",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.12_EGDP019539.jpg
MET_546168,Met Museum,Hoop Earring,"Earring, hoop",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.13_EGDP019543.jpg
MET_546169,Met Museum,Scarab of Ramesses II,"Scarab, Ramesses II",Quartz,"New Kingdom, Ramesside",Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/41.160.161_EGDP016859.jpg
MET_546172,Met Museum,Hoop Earring,"Earring, hoop",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.14_EGDP019542.jpg
MET_546173,Met Museum,Ring,"Ring, empty bezel",Bronze or copper alloy,Third Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-30938-003.jpg
MET_546175,Met Museum,Fragmentary statue of Ramesses II as a standard bearer,"Statue, Ramesses II, torso, standard",Granodiorite,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-42_2_1_EGDP028266.jpg
MET_546176,Met Museum,Hoop Earring,"Earring, hoop",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.15_EGDP019546.jpg
MET_546177,Met Museum,Pharmaceutical jar,"Jar, ointment",Travertine (Egyptian alabaster),Saite Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/DP112609.jpg
MET_546178,Met Museum,"Triad of Osiris, Isis, and Horus","Statuette group, Isis, Osiris, Horus",Cupreous metal,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/42.2.3_001.jpg
MET_546180,Met Museum,Hoop Earring,"Earring, hoop",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.16_EGDP019548.jpg
MET_546181,Met Museum,Torque,"Necklace, Torque",Gold,Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/68.136.17_01-16-17.jpg
MET_546182,Met Museum,Shabti of Miptah,"Shabti, Miptah",Steatite,"New Kingdom, Ramesside",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/42.4.2_01.jpg
MET_546183,Met Museum,Black-topped red ware jar,Jar,Pottery,Predynastic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/42.5.6_EGDP010257.jpg
MET_546184,Met Museum,Black-topped red ware beaker,Jar,Pottery,Predynastic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/42.5.8_EGDP010246.jpg
MET_546185,Met Museum,Decorated ware jar illustrating boats,Jar,"Pottery, paint",Predynastic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/42.5.10_EGDP010501.jpg
MET_546186,Met Museum,Decorated ware jar illustrating spirals,"Jar, two handled","Pottery, paint",Predynastic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/42.5.12_EGDP010329.jpg
MET_546187,Met Museum,Jar with two handles,"Jar, two handled, spirals","Pottery, paint",Predynastic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/42.5.13.jpg
MET_546189,Met Museum,Bes head disk with scene of Isis and Horus in marsh on reverse,"Amulet, Bes",Steatite,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP-37594-001.jpg
MET_546190,Met Museum,Statuette of cat,"Statuette, cat",Marble,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-42_5_20_EGDP037157.jpg
MET_546191,Met Museum,Head of female figure,"Head, female statue",Pottery,Roman Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-26608-001.jpg
MET_546192,Met Museum,Fragments of Osiride figure-see 44.6.1,"Funerary figure, Osiride",Gilded wax,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/image-number-only.jpg
MET_546194,Met Museum,Arched Harp (shoulder harp),"Music, harp, arched, naviform, boat shaped",Wood,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP302724.jpg
MET_546195,Met Museum,Ibis,"Figurine, Ibis","Cupreous metal, wood",Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/43.2.2_EGDP014641.jpg
MET_546196,Met Museum,Lotus pendant,"Pendant, lotus","Gold, carnelian, blue glass, pigmented calcareous bedding material",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-43_2_4_EGDP028608.jpg
MET_546197,Met Museum,Lotus pendant,"Pendant, lotus","Gold, carnelian, lapis lazuli, pigmented calcareous bedding material",Middle Kingdom–Second Intermediate Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-43_2_5_EGDP028599.jpg
MET_546198,Met Museum,Statuette representing Harpokrates,"Statuette, Harpokrates",Copper alloy,Ptolemaic Period–Roman Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/43.2.6_002.jpg
MET_546199,Met Museum,"Shabti of Djedhor, son of Renpetnefer","Shabti, Djedhor, Renpetnefer",Faience,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-25252-001.jpg
MET_546201,Met Museum,Shroud of Hori,"Shroud, Hori","Linen, gesso, paint","New Kingdom, Ramesside",Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/44.2.3_EGDP011772.jpg
MET_546202,Met Museum,Ring with a nicolo intaglio of an ibis,"Ring, intaglio, ibis","gold, nicolo",Roman Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/vs44.2.4.jpg
MET_546203,Met Museum,Model ax,Model ax,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.12a_b_0014_1.jpg
MET_546204,Met Museum,Model ax,Model ax,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.13a_b_0013_1.jpg
MET_546205,Met Museum,Model ax,Model ax,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.14_0012_1.jpg
MET_546206,Met Museum,Model ax,Model ax,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.15_0019_1.jpg
MET_546207,Met Museum,Model ax,Model ax,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.16_0018_1.jpg
MET_546208,Met Museum,Model adze,Model adze,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.19a_b_0034.jpg
MET_546209,Met Museum,Model adze,Model adze,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.21_0029.jpg
MET_546210,Met Museum,Model adze,Model adze,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.22_0033.jpg
MET_546211,Met Museum,Model adze,Model adze,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.24_0030.jpg
MET_546212,Met Museum,Model adze,Model adze,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.25_0032.jpg
MET_546213,Met Museum,Model chisel,Model chisel,"Copper, wood, animal hide",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.28_0026.jpg
MET_546214,Met Museum,Model chisel,Model chisel,"Copper, wood",Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/17.9.29_0023.jpg
MET_546215,Met Museum,Toilet vase,Toilet vase,Travertine (Egyptian alabaster),Middle Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/44.4.3.jpg
MET_546216,Met Museum,Statuette of Horus the Child,"Statuette, Harpokrates",Cupreous metal,Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP-37029-006.jpg
MET_546218,Met Museum,Statuette of a cat,"Statuette, cat",Cupreous metal,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/44.4.9_EGDP014440.jpg
MET_546219,Met Museum,Ladle,Ladle,Bronze or copper alloy,Ptolemaic or Roman Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/44-4-10.jpg
MET_546220,Met Museum,Hippopotamus,"Figurine, Hippopotamus",Faience,Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/44.4.11_view_2.jpg
MET_546223,Met Museum,Cosmetic Spoon in the Form of a Swimming Girl,"Cosmetic spoon, swimming girl",Faience,Third Intermediate Period–Kushite Period,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_14_EGDP035973.jpg
MET_546224,Met Museum,Oryx dish,"Dish, oryx",Faience,Third Intermediate Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_15_EGDP035969.jpg
MET_546225,Met Museum,Pectoral of Wedjahor,"Pectoral, Wedjahor","Steatite, glass, gold leaf",Third Intermediate Period or later,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_16_EGDP036051.jpg
MET_546227,Met Museum,Bastet on a throne decorated with the decans,"Statuette, Bastet",Faience,Third Intermediate Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_19_EGDP030618.jpg
MET_546228,Met Museum,Statuette of Taweret,"Statuette, Taweret",Faience,Late Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_20_EGDP036877.jpg
MET_546229,Met Museum,Isis nursing Horus,"Statuette, Isis, Horus",faience,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC- 44_4_21_EGDP031551.jpg
MET_546230,Met Museum,Openwork bead,"Bead, openwork",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_22_EGDP031680.jpg
MET_546231,Met Museum,Khnum (?) amulet,"Amulet, Khnum?",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_23_EGDP023445.jpg
MET_546232,Met Museum,Shu amulet,"Amulet, Shu",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_24_EGDP023407.jpg
MET_546233,Met Museum,Taweret amulet,"Amulet, Taweret",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_26_EGDP023435.jpg
MET_546234,Met Museum,Bull amulet,"Amulet, Bull",Pale blue faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_27_EGDP023431.jpg
MET_546235,Met Museum,Ram amulet,"Amulet, Ram",Pale blue faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_28_EGDP023456.jpg
MET_546236,Met Museum,Child god (Harpokrates?) amulet,"Amulet, Harpokrates",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_29_EGDP023595.jpg
MET_546239,Met Museum,Ptah,Ptah,"Cupreous metal, precious metal inlay",Late Period–Ptolemaic Period,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/44.4.32_002.jpg
MET_546240,Met Museum,"Amulet, Ptah","Amulet, Ptah",Lapis lazuli,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP142955.jpg
MET_546241,Met Museum,Pataikos amulet,"Amulet, Pataikos",Faience,Late Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_34_EGDP031418.jpg
MET_546244,Met Museum,Bastet amulet,"Amulet, Bastet seated, openwork base",Faience,Late Period–Ptolemaic Period,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_37_EGDP034215.jpg
MET_546245,Met Museum,Inlay of a seated lion-headed goddess,"Inlay, lion-headed goddess",Faience,Late Period–Ptolemaic Period,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_38_EGDP028017.jpg
MET_546247,Met Museum,Cat with kittens amulet,"Amulet, Cat, kittens",Faience,Third Intermediate Period or later,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-44_4_40_EGDP026468.jpg
